indicador,fuente,nombre,unidad,anio,region,region_nombre,est,li,ls,cobertura
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,1,Tarapacá,3.59,2.46,4.73,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,2,Antofagasta,1.81,0.6,3.03,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,3,Atacama,2.2,1.05,3.36,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,4,Coquimbo,1.69,0.85,2.53,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,5,Valparaíso,5.33,3.71,6.96,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,6,O'Higgins,0.95,0.24,1.67,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,7,Maule,2.42,1.35,3.49,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,8,Biobío,2.12,1.49,2.74,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,9,La Araucanía,2,0.83,3.17,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,10,Los Lagos,3.28,1.12,5.43,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,11,Aysén,0.41,-0.14,0.97,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,12,Magallanes,1.5,0.36,2.64,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,13,Metropolitana,5.8,4.73,6.87,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,14,Los Ríos,1.18,0.08,2.29,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,15,Arica y Parinacota,2.79,1.51,4.06,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2019,16,Ñuble,3.2,1.58,4.82,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,0,Nacional,3.65,3.16,4.14,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,1,Tarapacá,4.96,3.55,6.37,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,2,Antofagasta,2.2,1.43,2.97,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,3,Atacama,1.6,0.82,2.39,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,4,Coquimbo,2.48,1.23,3.74,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,5,Valparaíso,2.76,2,3.52,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,6,O'Higgins,3.19,1.41,4.97,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,7,Maule,1.68,0.95,2.42,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,8,Biobío,1.82,1.1,2.55,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,9,La Araucanía,1.56,0.67,2.46,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,10,Los Lagos,1.14,0.2,2.08,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,11,Aysén,0.18,-0.17,0.52,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,12,Magallanes,0.28,-0.09,0.65,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,13,Metropolitana,5.37,4.34,6.39,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,14,Los Ríos,0.44,-0.11,0.99,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,15,Arica y Parinacota,2.63,1.7,3.55,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2020,16,Ñuble,2.79,1.19,4.39,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,0,Nacional,2.92,2.51,3.34,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,1,Tarapacá,4.65,2.56,6.73,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,2,Antofagasta,1.94,0.33,3.55,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,3,Atacama,1.03,-0.08,2.15,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,4,Coquimbo,1.66,0.67,2.64,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,5,Valparaíso,2.78,2.07,3.5,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,6,O'Higgins,2.77,1.75,3.79,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,7,Maule,0.96,0.31,1.62,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,8,Biobío,1.65,0.8,2.49,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,9,La Araucanía,0.99,0.3,1.68,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,10,Los Lagos,1.15,-0.01,2.32,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,11,Aysén,0,0,0,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,12,Magallanes,0.15,-0.02,0.33,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,13,Metropolitana,4.15,3.3,5,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,14,Los Ríos,0.58,0.04,1.11,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,15,Arica y Parinacota,2.46,1.1,3.83,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2021,16,Ñuble,1.83,0.49,3.16,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,0,Nacional,4.18,3.7,4.66,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,1,Tarapacá,5.3,3.47,7.14,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,2,Antofagasta,2.85,1.99,3.7,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,3,Atacama,2.68,1.17,4.19,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,4,Coquimbo,2.08,0.85,3.31,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,5,Valparaíso,3.64,2.39,4.89,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,6,O'Higgins,1.46,0.35,2.56,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,7,Maule,1.5,0.7,2.31,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,8,Biobío,1.97,1.08,2.86,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,9,La Araucanía,1.4,0.22,2.57,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,10,Los Lagos,1.28,0,2.56,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,11,Aysén,0.23,-0.2,0.66,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,12,Magallanes,0.19,-0.03,0.41,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,13,Metropolitana,6.39,5.39,7.39,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,14,Los Ríos,1.55,0.39,2.71,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,15,Arica y Parinacota,3.35,2.28,4.42,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2022,16,Ñuble,1.9,1.13,2.68,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,0,Nacional,3.8,3.54,4.06,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,1,Tarapacá,3.31,2.28,4.35,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,2,Antofagasta,1.83,1.16,2.49,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,3,Atacama,1.19,0.41,1.97,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,4,Coquimbo,1.08,0.53,1.64,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,5,Valparaíso,3.18,2.56,3.79,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,6,O'Higgins,2.06,1.02,3.09,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,7,Maule,1.6,1.07,2.14,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,8,Biobío,1.89,1.38,2.41,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,9,La Araucanía,2.32,1.35,3.29,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,10,Los Lagos,1.61,0.8,2.42,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,11,Aysén,0.35,-0.14,0.84,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,12,Magallanes,0.2,-0.11,0.52,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,13,Metropolitana,5.83,5.33,6.33,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,14,Los Ríos,2.12,0.75,3.48,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,15,Arica y Parinacota,2.44,1.43,3.46,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2023,16,Ñuble,1.82,0.89,2.75,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,0,Nacional,4.34,3.94,4.75,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,1,Tarapacá,3.13,1.9,4.35,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,2,Antofagasta,2.7,1.5,3.89,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,3,Atacama,2.17,0.96,3.37,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,4,Coquimbo,2.08,1.18,2.98,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,5,Valparaíso,4.43,3.5,5.35,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,6,O'Higgins,1.46,0.62,2.3,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,7,Maule,0.74,0.18,1.29,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,8,Biobío,2.29,1.45,3.14,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,9,La Araucanía,1.8,0.77,2.83,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,10,Los Lagos,1.23,0.56,1.9,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,11,Aysén,0,0,0,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,12,Magallanes,0.65,0.04,1.27,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,13,Metropolitana,6.72,5.91,7.53,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,14,Los Ríos,2.22,1.28,3.17,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,15,Arica y Parinacota,1.83,1.01,2.64,regional
enusc_rps,ENUSC (INE),Robo por sorpresa (%),%,2024,16,Ñuble,1.64,0.76,2.53,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2008,0,Nacional,7.57,6.99,8.15,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2009,0,Nacional,7.34,6.63,8.04,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2010,0,Nacional,5.89,5.34,6.44,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2011,0,Nacional,6.15,5.6,6.71,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2012,0,Nacional,4.89,4.35,5.44,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2013,0,Nacional,4.61,4.08,5.13,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2014,0,Nacional,4.5,3.92,5.09,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2015,0,Nacional,5.4,4.88,5.92,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2016,0,Nacional,5.96,5.48,6.44,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2017,0,Nacional,6.18,5.66,6.69,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,0,Nacional,5.61,4.97,6.25,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,1,Tarapacá,6.24,4.35,8.13,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,2,Antofagasta,3.91,2.59,5.23,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,3,Atacama,3.03,0.89,5.17,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,4,Coquimbo,3.5,2.32,4.69,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,5,Valparaíso,3.16,2.36,3.97,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,6,O'Higgins,2.22,1.3,3.13,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,7,Maule,1.04,0.33,1.75,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,8,Biobío,4.28,2.97,5.58,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,9,La Araucanía,2.51,1.18,3.85,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,10,Los Lagos,2.74,1.31,4.17,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,11,Aysén,1.22,0.02,2.42,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,12,Magallanes,0.36,-0.35,1.07,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,13,Metropolitana,8.89,7.55,10.22,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,14,Los Ríos,1.52,0.73,2.31,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,15,Arica y Parinacota,4.37,2.35,6.38,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2018,16,Ñuble,2.36,0.94,3.77,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,0,Nacional,4.82,4.29,5.35,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,1,Tarapacá,3.86,2.74,4.99,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,2,Antofagasta,3.7,2.16,5.25,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,3,Atacama,3.42,2.19,4.65,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,4,Coquimbo,2.42,1.43,3.41,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,5,Valparaíso,2.63,1.75,3.52,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,6,O'Higgins,2.91,1.37,4.44,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,7,Maule,3.35,1.91,4.79,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,8,Biobío,4.25,2.99,5.52,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,9,La Araucanía,1.29,0.1,2.48,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,10,Los Lagos,0.99,0.07,1.91,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,11,Aysén,0.84,0.19,1.5,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,12,Magallanes,0.86,-0.36,2.07,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,13,Metropolitana,7.43,6.24,8.62,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,14,Los Ríos,1.14,0.17,2.12,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,15,Arica y Parinacota,4.57,2.69,6.45,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2019,16,Ñuble,2.3,1.25,3.35,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,0,Nacional,4.6,4.09,5.1,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,1,Tarapacá,3.68,2.28,5.08,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,2,Antofagasta,3.47,1.96,4.99,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,3,Atacama,1.87,0.87,2.88,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,4,Coquimbo,3.37,1.98,4.77,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,5,Valparaíso,2.96,2.05,3.86,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,6,O'Higgins,2.84,1.68,4,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,7,Maule,1.98,1.02,2.94,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,8,Biobío,2.71,1.67,3.75,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,9,La Araucanía,1.01,0.02,2,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,10,Los Lagos,1,0.04,1.96,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,11,Aysén,0.3,-0.03,0.63,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,12,Magallanes,0.51,-0.16,1.18,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,13,Metropolitana,7.13,6.1,8.16,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,14,Los Ríos,0.41,-0.1,0.93,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,15,Arica y Parinacota,5.25,3.66,6.84,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2020,16,Ñuble,1.45,0.8,2.1,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,0,Nacional,3.89,3.41,4.36,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,1,Tarapacá,4.92,3.54,6.31,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,2,Antofagasta,3.61,1.72,5.49,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,3,Atacama,1.11,0.47,1.76,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,4,Coquimbo,2.94,1.66,4.22,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,5,Valparaíso,3.38,2.07,4.7,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,6,O'Higgins,2.52,1.09,3.96,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,7,Maule,1.63,0.72,2.54,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,8,Biobío,2.18,1.32,3.04,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,9,La Araucanía,0.93,0.24,1.61,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,10,Los Lagos,1.6,0.74,2.45,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,11,Aysén,0.39,-0.05,0.84,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,12,Magallanes,0.06,-0.06,0.17,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,13,Metropolitana,5.59,4.65,6.54,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,14,Los Ríos,1.56,0.41,2.72,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,15,Arica y Parinacota,3.7,2.15,5.25,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2021,16,Ñuble,1.86,1.1,2.62,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,0,Nacional,5.33,4.81,5.85,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,1,Tarapacá,8.23,5.76,10.69,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,2,Antofagasta,3.55,1.51,5.59,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,3,Atacama,2.24,1.15,3.34,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,4,Coquimbo,2.43,1.14,3.72,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,5,Valparaíso,3.79,2.9,4.68,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,6,O'Higgins,2.75,1.55,3.95,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,7,Maule,2.05,1.07,3.03,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,8,Biobío,2.41,1.32,3.49,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,9,La Araucanía,3.63,2.03,5.24,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,10,Los Lagos,0.78,0.03,1.53,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,11,Aysén,0.37,-0.05,0.8,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,12,Magallanes,0.2,-0.03,0.44,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,13,Metropolitana,8.12,7.06,9.18,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,14,Los Ríos,1.51,0.47,2.55,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,15,Arica y Parinacota,6.43,4.14,8.73,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2022,16,Ñuble,2.37,1.45,3.29,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,0,Nacional,4.11,3.84,4.39,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,1,Tarapacá,3.76,2.68,4.84,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,2,Antofagasta,4.06,2.91,5.2,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,3,Atacama,3.66,2.15,5.18,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,4,Coquimbo,2.06,1.23,2.9,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,5,Valparaíso,2.93,2.33,3.52,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,6,O'Higgins,2.53,1.46,3.59,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,7,Maule,1.76,1.13,2.39,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,8,Biobío,2.17,1.63,2.71,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,9,La Araucanía,0.95,0.32,1.57,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,10,Los Lagos,1.26,0.45,2.06,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,11,Aysén,0.59,0.02,1.15,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,12,Magallanes,0.46,-0.08,1,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,13,Metropolitana,6.12,5.59,6.65,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,14,Los Ríos,2.35,0.88,3.81,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,15,Arica y Parinacota,5.01,3.62,6.39,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2023,16,Ñuble,2.31,1.13,3.49,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,0,Nacional,4.09,3.67,4.51,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,1,Tarapacá,4.2,2.93,5.46,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,2,Antofagasta,2.25,1.29,3.22,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,3,Atacama,2.43,1.24,3.63,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,4,Coquimbo,2.02,1.05,3,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,5,Valparaíso,2.84,2.11,3.57,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,6,O'Higgins,2.05,0.95,3.14,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,7,Maule,1.38,0.65,2.11,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,8,Biobío,2.4,1.5,3.29,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,9,La Araucanía,1.24,0.45,2.03,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,10,Los Lagos,1.3,0.57,2.03,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,11,Aysén,0.17,-0.16,0.5,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,12,Magallanes,0.56,0.07,1.06,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,13,Metropolitana,6.43,5.57,7.28,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,14,Los Ríos,0.92,0.17,1.66,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,15,Arica y Parinacota,3.67,2.35,4.99,regional
enusc_rvi,ENUSC (INE),Robo con violencia o intimidación (%),%,2024,16,Ñuble,1.38,0.57,2.18,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2008,0,Nacional,31.9,31.07,32.72,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2009,0,Nacional,30.67,29.6,31.74,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2010,0,Nacional,25.6,24.7,26.5,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2011,0,Nacional,28.84,27.88,29.81,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2012,0,Nacional,24.33,23.32,25.34,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2013,0,Nacional,22.81,21.79,23.83,regional
enusc_vh_dmcs,ENUSC (INE),Hogar víctima de delito (DMCS) (%),%,2014,0,Nacional,23.48,22.14,24.81,regional
