region16,anio,indicador,etiqueta,est,se,li,ls,region_nombre
10,2023,rvi,Robo con violencia o intimidación,1.25662984915852,0.409931603869223,0.453178669450099,2.06008102886693,Los Lagos
10,2023,rps,Robo por sorpresa,1.60735922234015,0.413983573509806,0.795966328069738,2.41875211661056,Los Lagos
10,2023,hur,Hurto,3.76906744357245,0.597091907816021,2.59878880879274,4.93934607835216,Los Lagos
10,2024,vh_dmcs,Hogar víctima de delito (DMCS),15.9661138178912,1.36681071829535,13.287214036349,18.6450135994334,Los Lagos
10,2024,pad,Percepción: aumentó la delincuencia en el país,85.4164981896247,1.43453333426163,82.6048645198498,88.2281318593997,Los Lagos
10,2024,rvi,Robo con violencia o intimidación,1.29889488711842,0.373413832612624,0.56701722386861,2.03077255036823,Los Lagos
10,2024,rps,Robo por sorpresa,1.22949903105265,0.34411168708683,0.555052517703143,1.90394554440215,Los Lagos
10,2024,hur,Hurto,5.85645243348858,0.798584812369611,4.29125496264346,7.42164990433369,Los Lagos
11,2018,vh_dmcs,Hogar víctima de delito (DMCS),12.5734731955328,1.81322783181768,9.01961194940446,16.1273344416611,Aysén
11,2018,pad,Percepción: aumentó la delincuencia en el país,71.5943662612379,1.75214173126614,68.1602315721466,75.0285009503292,Aysén
11,2018,rvi,Robo con violencia o intimidación,1.21764828394736,0.612850693561452,0.0164829966665196,2.4188135712282,Aysén
11,2018,rps,Robo por sorpresa,0.315271696736941,0.194325207839279,-0.065598711916307,0.696142105390189,Aysén
11,2018,hur,Hurto,6.17280518270323,1.25630169896289,3.71049909901948,8.63511126638699,Aysén
11,2019,vh_dmcs,Hogar víctima de delito (DMCS),7.89782621197982,0.95404685986237,6.02792872708605,9.7677236968736,Aysén
11,2019,pad,Percepción: aumentó la delincuencia en el país,82.1675821370061,1.9781562141155,78.2904672015456,86.0446970724666,Aysén
11,2019,rvi,Robo con violencia o intimidación,0.844089682750662,0.333142855811384,0.191141683653529,1.49703768184779,Aysén
11,2019,rps,Robo por sorpresa,0.413770721216252,0.282433454100394,-0.139788676849767,0.967330119282272,Aysén
11,2019,hur,Hurto,3.37192082080513,0.811730920663636,1.78095745116686,4.9628841904434,Aysén
11,2020,vh_dmcs,Hogar víctima de delito (DMCS),6.09314974311041,0.988278345435189,4.1561597793566,8.03013970686421,Aysén
11,2020,pad,Percepción: aumentó la delincuencia en el país,77.0196322687191,2.77958379074273,71.5717481468521,82.4675163905862,Aysén
11,2020,rvi,Robo con violencia o intimidación,0.300496234629318,0.167100895899197,-0.0270155031174839,0.62800797237612,Aysén
11,2020,rps,Robo por sorpresa,0.175794305599682,0.177209388832262,-0.171529714233906,0.52311832543327,Aysén
11,2020,hur,Hurto,2.42528485398616,0.459396968246769,1.52488334161561,3.32568636635672,Aysén
11,2021,vh_dmcs,Hogar víctima de delito (DMCS),3.93452719475375,0.573292214919032,2.81089510089525,5.05815928861225,Aysén
11,2021,pad,Percepción: aumentó la delincuencia en el país,84.4907777152965,1.80433908766932,80.9543380875667,88.0272173430262,Aysén
11,2021,rvi,Robo con violencia o intimidación,0.392943920590866,0.227934858208915,-0.0538001923198518,0.839688033501583,Aysén
11,2021,rps,Robo por sorpresa,0,0,0,0,Aysén
11,2021,hur,Hurto,2.13428707510984,0.570315287756295,1.01648965127491,3.25208449894478,Aysén
11,2022,vh_dmcs,Hogar víctima de delito (DMCS),8.74370282908234,1.17060739296343,6.44935449883769,11.038051159327,Aysén
11,2022,pad,Percepción: aumentó la delincuencia en el país,88.6197711303236,1.57806337986468,85.5268237404673,91.7127185201799,Aysén
11,2022,rvi,Robo con violencia o intimidación,0.373638324785316,0.218570346305127,-0.0547516820611797,0.802028331631811,Aysén
11,2022,rps,Robo por sorpresa,0.228091303370683,0.219592416318997,-0.202301923892677,0.658484530634043,Aysén
